cve_id,cwe_id,publish_date,update_date,score,severity,confidentiality_impact,integrity_impact,availability_impact,access_complexity,vulnerability_classification,project,lang,num_files_changed,file_extensions,summary
CVE-2017-11215,CWE-416,2017-12-09,,10.0,,Complete,Complete,Complete,Low,Exec Code Mem. Corr. +Info ,Chrome,C,0,[],"An issue was discovered in Adobe Flash Player 27.0.0.183 and earlier versions. This vulnerability is an instance of a use after free vulnerability in the Primetime SDK. The mismatch between an old and a new object can provide an attacker with unintended memory access -- potentially leading to code corruption, control-flow hijack, or an information leak attack. Successful exploitation could lead to arbitrary code execution."
CVE-2017-11225,CWE-416,2017-12-09,,10.0,,Complete,Complete,Complete,Low,Exec Code Mem. Corr. +Info ,Chrome,C,10,[],"An issue was discovered in Adobe Flash Player 27.0.0.183 and earlier versions. This vulnerability is an instance of a use after free vulnerability in the Primetime SDK metadata functionality. The mismatch between an old and a new object can provide an attacker with unintended memory access -- potentially leading to code corruption, control-flow hijack, or an information leak attack. Successful exploitation could lead to arbitrary code execution."
CVE-2018-6060,CWE-416,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Use after free in WebAudio in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-6061,CWE-362,2018-11-14,,5.1,Medium,Partial,Partial,Partial,High,,Chrome,C,0,[],A race in the handling of SharedArrayBuffers in WebAssembly in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-6057,CWE-732,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,Bypass ,Chrome,C,0,[],Lack of special casing of Android ashmem in Google Chrome prior to 65.0.3325.146 allowed a remote attacker who had compromised the renderer process to bypass inter-process read only guarantees via a crafted HTML page.
CVE-2018-6063,CWE-787,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Incorrect use of mojo::WrapSharedMemoryHandle in Mojo in Google Chrome prior to 65.0.3325.146 allowed a remote attacker who had compromised the renderer process to perform an out of bounds memory write via a crafted HTML page.
CVE-2018-6066,CWE-200,2018-11-14,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],Lack of CORS checking by ResourceFetcher/ResourceLoader in Blink in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to leak cross-origin data via a crafted HTML page.
CVE-2018-6067,CWE-125,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Incorrect IPC serialization in Skia in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-6068,CWE-20,2018-11-14,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Object lifecycle issue in Chrome Custom Tab in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted HTML page.
CVE-2018-6070,CWE-79,2018-11-14,,4.3,Medium,,Partial,,Medium,XSS Bypass ,Chrome,C,0,[],Lack of CSP enforcement on WebUI pages in Bink in Google Chrome prior to 65.0.3325.146 allowed an attacker who convinced a user to install a malicious extension to bypass content security policy via a crafted Chrome Extension.
CVE-2018-6072,CWE-190,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,10,[],An integer overflow leading to use after free in PDFium in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to potentially exploit heap corruption via a crafted PDF file.
CVE-2018-6073,CWE-119,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,0,[],A heap buffer overflow in WebGL in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to perform an out of bounds memory write via a crafted HTML page.
CVE-2018-6074,CWE-20,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,Bypass ,Chrome,C,0,[],Failure to apply Mark-of-the-Web in Downloads in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to bypass OS level controls via a crafted HTML page.
CVE-2018-6075,CWE-200,2018-11-14,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],Incorrect handling of specified filenames in file downloads in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to leak cross-origin data via a crafted HTML page and user interaction.
CVE-2018-6076,CWE-79,2018-11-14,,4.3,Medium,,Partial,,Medium,XSS ,Chrome,C,0,[],Insufficient encoding of URL fragment identifiers in Blink in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to perform a DOM based XSS attack via a crafted HTML page.
CVE-2018-6077,CWE-200,2018-11-14,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],Displacement map filters being applied to cross-origin images in Blink SVG rendering in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to leak cross-origin data via a crafted HTML page.
CVE-2018-6078,CWE-20,2018-11-14,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of confusable characters in Omnibox in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted domain name.
CVE-2018-6079,CWE-200,2018-11-14,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],Inappropriate sharing of TEXTURE_2D_ARRAY/TEXTURE_3D data between tabs in WebGL in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to leak cross-origin data via a crafted HTML page.
CVE-2018-6080,CWE-269,2018-11-14,,4.3,Medium,Partial,,,Medium,,Chrome,C,0,[],Lack of access control checks in Instrumentation in Google Chrome prior to 65.0.3325.146 allowed a remote attacker who had compromised the renderer process to obtain memory metadata from privileged processes .
CVE-2018-6081,CWE-79,2018-11-14,,4.3,Medium,,Partial,,Medium,XSS ,Chrome,C,10,[],XSS vulnerabilities in Interstitials in Google Chrome prior to 65.0.3325.146 allowed an attacker who convinced a user to install a malicious extension or open Developer Console to inject arbitrary scripts or HTML via a crafted HTML page.
CVE-2018-6082,CWE-200,2018-11-14,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,10,[],Including port 22 in the list of allowed FTP ports in Networking in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to potentially enumerate internal host services via a crafted HTML page.
CVE-2018-6083,,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Failure to disallow PWA installation from CSP sandboxed pages in AppManifest in Google Chrome prior to 65.0.3325.146 allowed a remote attacker to access privileged APIs via a crafted HTML page.
CVE-2017-15407,CWE-787,2018-08-28,,6.8,Medium,Partial,Partial,Partial,Medium,Exec Code ,Chrome,C,0,[],Out-of-bounds Write in the QUIC networking stack in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to gain code execution via a malicious server.
CVE-2017-15408,CWE-119,2018-08-28,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,10,[],Heap buffer overflow in Omnibox in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to potentially exploit heap corruption via a crafted PDF file that is mishandled by PDFium.
CVE-2017-15409,CWE-119,2018-08-28,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,10,[],Heap buffer overflow in Skia in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2017-15411,CWE-416,2018-08-28,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Use after free in PDFium in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to potentially exploit heap corruption via a crafted PDF file.
CVE-2017-15412,CWE-416,2018-08-28,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],"Use after free in libxml2 before 2.9.5, as used in Google Chrome prior to 63.0.3239.84 and other products, allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page."
CVE-2017-15415,CWE-119,2018-08-28,,4.3,Medium,Partial,,,Medium,Overflow ,Chrome,C,0,[],Incorrect serialization in IPC in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to leak the value of a pointer via a crafted HTML page.
CVE-2017-15416,CWE-119,2018-08-28,,4.3,Medium,Partial,,,Medium,Overflow ,Chrome,C,0,[],"Heap buffer overflow in Blob API in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page, aka a Blink out-of-bounds read."
CVE-2017-15417,CWE-119,2018-08-28,,2.6,Low,Partial,,,High,Overflow ,Chrome,C,10,[],Inappropriate implementation in Skia canvas composite operations in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to leak cross-origin data via a crafted HTML page.
CVE-2017-15418,CWE-119,2018-08-28,,4.3,Medium,Partial,,,Medium,Overflow +Info ,Chrome,C,10,[],Use of uninitialized memory in Skia in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page.
CVE-2017-15419,CWE-601,2018-08-28,,4.3,Medium,Partial,,,Medium,,Chrome,C,0,[],Insufficient policy enforcement in Resource Timing API in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to infer browsing history by triggering a leaked cross-origin URL via a crafted HTML page.
CVE-2017-15420,CWE-20,2018-08-28,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of back navigations in error pages in Navigation in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted HTML page.
CVE-2017-15423,CWE-310,2018-08-28,,5.0,Medium,Partial,,,Low,,Chrome,C,0,[],Inappropriate implementation in BoringSSL SPAKE2 in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to leak the low-order bits of SHA512(password) by inspecting protocol traffic.
CVE-2017-15424,CWE-20,2018-08-28,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Insufficient policy enforcement in Omnibox in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to perform domain spoofing via IDN homographs in a crafted domain name.
CVE-2017-15425,CWE-20,2018-08-28,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Insufficient policy enforcement in Omnibox in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to perform domain spoofing via IDN homographs in a crafted domain name.
CVE-2017-15426,CWE-20,2018-08-28,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Insufficient policy enforcement in Omnibox in Google Chrome prior to 63.0.3239.84 allowed a remote attacker to perform domain spoofing via IDN homographs in a crafted domain name.
CVE-2017-15427,CWE-79,2018-08-28,,4.3,Medium,,Partial,,Medium,XSS ,Chrome,C,10,[],Insufficient policy enforcement in Omnibox in Google Chrome prior to 63.0.3239.84 allowed a socially engineered user to XSS themselves by dragging and dropping a javascript: URL into the URL bar.
CVE-2017-15429,CWE-79,2018-08-28,,4.3,Medium,,Partial,,Medium,XSS ,Chrome,C,0,[],Inappropriate implementation in V8 WebAssembly JS bindings in Google Chrome prior to 63.0.3239.108 allowed a remote attacker to inject arbitrary scripts or HTML (UXSS) via a crafted HTML page.
CVE-2017-15396,CWE-119,2018-08-28,,4.3,Medium,,,Partial,Medium,Overflow ,Chrome,C,10,[],"A stack buffer overflow in NumberingSystem in International Components for Unicode (ICU) for C/C++ before 60.2, as used in V8 in Google Chrome prior to 62.0.3202.75 and other products, allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page."
CVE-2017-15398,CWE-119,2018-08-28,,7.5,High,Partial,Partial,Partial,Low,Exec Code Overflow ,Chrome,C,0,[],A stack buffer overflow in the QUIC networking stack in Google Chrome prior to 62.0.3202.89 allowed a remote attacker to gain code execution via a malicious server.
CVE-2017-5124,CWE-79,2018-02-07,,4.3,Medium,,Partial,,Medium,XSS ,Chrome,C,0,[],Incorrect application of sandboxing in Blink in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to inject arbitrary scripts or HTML (UXSS) via a crafted MHTML page.
CVE-2017-5125,CWE-119,2018-02-07,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,0,[],Heap buffer overflow in Skia in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2017-5126,CWE-416,2018-02-07,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],A use after free in PDFium in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to potentially exploit heap corruption via a crafted PDF file.
CVE-2017-5128,CWE-119,2018-02-07,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,0,[],"Heap buffer overflow in Blink in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page, related to WebGL."
CVE-2017-5129,CWE-416,2018-02-07,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],A use after free in WebAudio in Blink in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to perform an out of bounds memory read via a crafted HTML page.
CVE-2017-5132,CWE-119,2018-02-07,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,0,[],"Inappropriate implementation in V8 in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page, aka incorrect WebAssembly stack manipulation."
CVE-2017-5130,CWE-787,2018-02-07,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow Mem. Corr. ,Chrome,C,0,[],"An integer overflow in xmlmemory.c in libxml2 before 2.9.5, as used in Google Chrome prior to 62.0.3202.62 and other products, allowed a remote attacker to potentially exploit heap corruption via a crafted XML file."
CVE-2017-5131,CWE-190,2018-02-07,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,10,[],"An integer overflow in Skia in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page, aka an out-of-bounds write."
CVE-2017-5133,CWE-787,2018-02-07,,6.8,Medium,Partial,Partial,Partial,Medium,Exec Code +Info ,Chrome,C,10,[],Off-by-one read/write on the heap in Blink in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to corrupt memory and possibly leak information and potentially execute code via a crafted PDF file.
CVE-2017-15386,CWE-20,2018-02-07,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect implementation in Blink in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted HTML page.
CVE-2017-15387,,2018-02-07,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Insufficient enforcement of Content Security Policy in Blink in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to open javascript: URL windows when they should not be allowed to via a crafted HTML page.
CVE-2017-15388,CWE-125,2018-02-07,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Iteration through non-finite points in Skia in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to perform an out of bounds memory read via a crafted HTML page.
CVE-2017-15389,CWE-20,2018-02-07,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],An insufficient watchdog timer in navigation in Google Chrome prior to 62.0.3202.62 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted HTML page.
